year,sex,agegrp,drugname,deaths,pop,rate
2008,M,30-39,CITALOPRAM,3,457254,0.656090488
2008,M,30-39,COCAINE,13,457254,2.8430587813
2008,M,30-39,DIAZEPAM,5,457254,1.0934841467
2008,M,30-39,DIPHENHYDRAMINE,7,457254,1.5308778053
2008,M,30-39,HEROIN,15,457254,3.28045244
2008,M,30-39,HYDROCODONE,6,457254,1.312180976
2008,M,30-39,METHADONE,30,457254,6.56090488
2008,M,30-39,METHAMPHETAMINE,7,457254,1.5308778053
2008,M,30-39,MORPHINE,6,457254,1.312180976
2008,M,30-39,OPIATE,11,457254,2.4056651227
2008,M,30-39,OXYCODONE,13,457254,2.8430587813
2008,M,40-49,ACETAMINOPHEN,2,487597,0.410174796
2008,M,40-49,ALCOHOL,49,487597,10.049282502
2008,M,40-49,ALPRAZOLAM,13,487597,2.6661361739
2008,M,40-49,AMITRIPTYLINE,7,487597,1.435611786
2008,M,40-49,CITALOPRAM,12,487597,2.4610487759
2008,M,40-49,COCAINE,35,487597,7.1780589298
2008,M,40-49,DIAZEPAM,13,487597,2.6661361739
2008,M,40-49,DIPHENHYDRAMINE,13,487597,2.6661361739
2008,M,40-49,HEROIN,20,487597,4.1017479599
2008,M,40-49,HYDROCODONE,11,487597,2.2559613779
2008,M,40-49,METHADONE,45,487597,9.2289329098
2008,M,40-49,METHAMPHETAMINE,18,487597,3.6915731639
2008,M,40-49,MORPHINE,20,487597,4.1017479599
2008,M,40-49,OPIATE,11,487597,2.2559613779
2008,M,40-49,OXYCODONE,37,487597,7.5882337258
2008,M,50-59,ACETAMINOPHEN,8,451598,1.7714870305
2008,M,50-59,ALCOHOL,28,451598,6.2002046068
2008,M,50-59,ALPRAZOLAM,8,451598,1.7714870305
2008,M,50-59,AMITRIPTYLINE,6,451598,1.3286152729
2008,M,50-59,CITALOPRAM,7,451598,1.5500511517
2008,M,50-59,COCAINE,29,451598,6.4216404856
2008,M,50-59,DIAZEPAM,12,451598,2.6572305458
2008,M,50-59,DIPHENHYDRAMINE,12,451598,2.6572305458
2008,M,50-59,HEROIN,11,451598,2.4357946669
2008,M,50-59,HYDROCODONE,10,451598,2.2143587881
2008,M,50-59,METHADONE,52,451598,11.514665698
2008,M,50-59,METHAMPHETAMINE,10,451598,2.2143587881
2008,M,50-59,MORPHINE,14,451598,3.1001023034
2008,M,50-59,OPIATE,10,451598,2.2143587881
2008,M,50-59,OXYCODONE,25,451598,5.5358969703
2008,M,60-69,ACETAMINOPHEN,4,283237,1.4122448691
2008,M,60-69,ALCOHOL,7,283237,2.471428521
2008,M,60-69,ALPRAZOLAM,3,283237,1.0591836519
2008,M,60-69,AMITRIPTYLINE,1,283237,0.3530612173
2008,M,60-69,CITALOPRAM,1,283237,0.3530612173
2008,M,60-69,COCAINE,3,283237,1.0591836519
2008,M,60-69,DIAZEPAM,2,283237,0.7061224346
2008,M,60-69,DIPHENHYDRAMINE,2,283237,0.7061224346
2008,M,60-69,HEROIN,3,283237,1.0591836519
2008,M,60-69,HYDROCODONE,3,283237,1.0591836519
2008,M,60-69,METHADONE,7,283237,2.471428521
2008,M,60-69,METHAMPHETAMINE,4,283237,1.4122448691
2008,M,60-69,MORPHINE,2,283237,0.7061224346
2008,M,60-69,OPIATE,0,283237,0
2008,M,60-69,OXYCODONE,5,283237,1.7653060864
2008,M,70-79,ACETAMINOPHEN,2,145787,1.3718644324
2008,M,70-79,ALCOHOL,2,145787,1.3718644324
2008,M,70-79,ALPRAZOLAM,2,145787,1.3718644324
2008,M,70-79,AMITRIPTYLINE,1,145787,0.6859322162
2008,M,70-79,CITALOPRAM,1,145787,0.6859322162
2008,M,70-79,COCAINE,1,145787,0.6859322162
2008,M,70-79,DIAZEPAM,0,145787,0
2008,M,70-79,DIPHENHYDRAMINE,0,145787,0
2008,M,70-79,HEROIN,0,145787,0
2008,M,70-79,HYDROCODONE,1,145787,0.6859322162
2008,M,70-79,METHADONE,1,145787,0.6859322162
2008,M,70-79,METHAMPHETAMINE,0,145787,0
2008,M,70-79,MORPHINE,0,145787,0
2008,M,70-79,OPIATE,0,145787,0
2008,M,70-79,OXYCODONE,0,145787,0
2008,M,80+,ACETAMINOPHEN,1,82384,1.2138279278
2008,M,80+,ALCOHOL,0,82384,0
2008,M,80+,ALPRAZOLAM,0,82384,0
2008,M,80+,AMITRIPTYLINE,0,82384,0
2008,M,80+,CITALOPRAM,0,82384,0
2008,M,80+,COCAINE,0,82384,0
2008,M,80+,DIAZEPAM,0,82384,0
2008,M,80+,DIPHENHYDRAMINE,0,82384,0
2008,M,80+,HEROIN,0,82384,0
2008,M,80+,HYDROCODONE,0,82384,0
2008,M,80+,METHADONE,0,82384,0
2008,M,80+,METHAMPHETAMINE,0,82384,0
2008,M,80+,MORPHINE,0,82384,0
2008,M,80+,OPIATE,0,82384,0
2008,M,80+,OXYCODONE,0,82384,0
2008,T,Total,ACETAMINOPHEN,54,6608245,0.817160986
2008,T,Total,ALCOHOL,232,6608245,3.5107657177
2008,T,Total,ALPRAZOLAM,79,6608245,1.1954762573
2008,T,Total,AMITRIPTYLINE,42,6608245,0.6355696558
2008,T,Total,CITALOPRAM,84,6608245,1.2711393116
2008,T,Total,COCAINE,137,6608245,2.0731676867
2008,T,Total,DIAZEPAM,70,6608245,1.0592827596
2008,T,Total,DIPHENHYDRAMINE,89,6608245,1.3468023658
2008,T,Total,HEROIN,80,6608245,1.2106088682
2008,T,Total,HYDROCODONE,84,6608245,1.2711393116
2008,T,Total,METHADONE,316,6608245,4.7819050292
2008,T,Total,METHAMPHETAMINE,69,6608245,1.0441501488
2008,T,Total,MORPHINE,111,6608245,1.6797198046
2008,T,Total,OPIATE,60,6608245,0.9079566511
2008,T,Total,OXYCODONE,184,6608245,2.7844003968
2008,T,0-9,ACETAMINOPHEN,0,861207,0
2008,T,0-9,ALCOHOL,0,861207,0
2008,T,0-9,ALPRAZOLAM,0,861207,0
2008,T,0-9,AMITRIPTYLINE,0,861207,0
2008,T,0-9,CITALOPRAM,0,861207,0
2008,T,0-9,COCAINE,0,861207,0
2008,T,0-9,DIAZEPAM,0,861207,0
2008,T,0-9,DIPHENHYDRAMINE,1,861207,0.1161161022
2008,T,0-9,HEROIN,0,861207,0
2008,T,0-9,HYDROCODONE,0,861207,0
2008,T,0-9,METHADONE,1,861207,0.1161161022
2008,T,0-9,METHAMPHETAMINE,0,861207,0
2008,T,0-9,MORPHINE,0,861207,0
2008,T,0-9,OPIATE,0,861207,0
2008,T,0-9,OXYCODONE,0,861207,0
2008,T,10-19,ACETAMINOPHEN,1,903943,0.1106264444
2008,T,10-19,ALCOHOL,4,903943,0.4425057775
2008,T,10-19,ALPRAZOLAM,2,903943,0.2212528887
2008,T,10-19,AMITRIPTYLINE,0,903943,0
2008,T,10-19,CITALOPRAM,2,903943,0.2212528887
2008,T,10-19,COCAINE,1,903943,0.1106264444
2008,T,10-19,DIAZEPAM,1,903943,0.1106264444
2008,T,10-19,DIPHENHYDRAMINE,1,903943,0.1106264444
2008,T,10-19,HEROIN,1,903943,0.1106264444
2008,T,10-19,HYDROCODONE,1,903943,0.1106264444
2008,T,10-19,METHADONE,11,903943,1.216890888
2008,T,10-19,METHAMPHETAMINE,1,903943,0.1106264444
2008,T,10-19,MORPHINE,1,903943,0.1106264444
2008,T,10-19,OPIATE,1,903943,0.1106264444
2008,T,10-19,OXYCODONE,1,903943,0.1106264444
2008,T,20-29,ACETAMINOPHEN,2,949629,0.210608564
2008,T,20-29,ALCOHOL,37,949629,3.8962584336
2008,T,20-29,ALPRAZOLAM,9,949629,0.9477385379
2008,T,20-29,AMITRIPTYLINE,4,949629,0.421217128
2008,T,20-29,CITALOPRAM,7,949629,0.7371299739
2008,T,20-29,COCAINE,15,949629,1.5795642298
2008,T,20-29,DIAZEPAM,11,949629,1.1583471019
2008,T,20-29,DIPHENHYDRAMINE,6,949629,0.6318256919
2008,T,20-29,HEROIN,18,949629,1.8954770758
2008,T,20-29,HYDROCODONE,12,949629,1.2636513839
2008,T,20-29,METHADONE,49,949629,5.1599098174
2008,T,20-29,METHAMPHETAMINE,8,949629,0.8424342559
2008,T,20-29,MORPHINE,19,949629,2.0007813578
2008,T,20-29,OPIATE,10,949629,1.0530428199
2008,T,20-29,OXYCODONE,23,949629,2.4219984857
2008,T,30-39,ACETAMINOPHEN,9,893952,1.0067654639
2008,T,30-39,ALCOHOL,49,893952,5.4812786369
2008,T,30-39,ALPRAZOLAM,13,893952,1.4542167812
2008,T,30-39,AMITRIPTYLINE,7,893952,0.7830398053
2008,T,30-39,CITALOPRAM,7,893952,0.7830398053
2008,T,30-39,COCAINE,19,893952,2.1253937572
2008,T,30-39,DIAZEPAM,9,893952,1.0067654639
2008,T,30-39,DIPHENHYDRAMINE,15,893952,1.6779424399
2008,T,30-39,HEROIN,19,893952,2.1253937572
2008,T,30-39,HYDROCODONE,11,893952,1.2304911226
2008,T,30-39,METHADONE,53,893952,5.9287299542
2008,T,30-39,METHAMPHETAMINE,13,893952,1.4542167812
2008,T,30-39,MORPHINE,11,893952,1.2304911226
2008,T,30-39,OPIATE,15,893952,1.6779424399
2008,T,30-39,OXYCODONE,26,893952,2.9084335624
2008,T,40-49,ACETAMINOPHEN,13,968480,1.3423095985
2008,T,40-49,ALCOHOL,71,968480,7.3310754998
2008,T,40-49,ALPRAZOLAM,26,968480,2.6846191971
2008,T,40-49,AMITRIPTYLINE,12,968480,1.239055014
2008,T,40-49,CITALOPRAM,34,968480,3.5106558731
2008,T,40-49,COCAINE,57,968480,5.8855113167
2008,T,40-49,DIAZEPAM,22,968480,2.2716008591
2008,T,40-49,DIPHENHYDRAMINE,32,968480,3.3041467041
2008,T,40-49,HEROIN,23,968480,2.3748554436
2008,T,40-49,HYDROCODONE,25,968480,2.5813646126
2008,T,40-49,METHADONE,100,968480,10.32545845
2008,T,40-49,METHAMPHETAMINE,29,968480,2.9943829506
2008,T,40-49,MORPHINE,32,968480,3.3041467041
2008,T,40-49,OPIATE,17,968480,1.7553279366
2008,T,40-49,OXYCODONE,62,968480,6.4017842392
2008,T,50-59,ACETAMINOPHEN,19,914201,2.0783175691
2008,T,50-59,ALCOHOL,53,914201,5.7974121665
2008,T,50-59,ALPRAZOLAM,24,914201,2.6252432452
2008,T,50-59,AMITRIPTYLINE,14,914201,1.531391893
2008,T,50-59,CITALOPRAM,26,914201,2.8440135156
2008,T,50-59,COCAINE,37,914201,4.047250003
2008,T,50-59,DIAZEPAM,25,914201,2.7346283804
2008,T,50-59,DIPHENHYDRAMINE,27,914201,2.9533986508
2008,T,50-59,HEROIN,14,914201,1.531391893
2008,T,50-59,HYDROCODONE,27,914201,2.9533986508
2008,T,50-59,METHADONE,86,914201,9.4071216286
2008,T,50-59,METHAMPHETAMINE,14,914201,1.531391893
2008,T,50-59,MORPHINE,40,914201,4.3754054087
2008,T,50-59,OPIATE,15,914201,1.6407770282
2008,T,50-59,OXYCODONE,59,914201,6.4537229778
2008,T,60-69,ACETAMINOPHEN,6,579232,1.0358543727
2008,T,60-69,ALCOHOL,16,579232,2.7622783272
2008,T,60-69,ALPRAZOLAM,3,579232,0.5179271863
2008,T,60-69,AMITRIPTYLINE,4,579232,0.6905695818
2008,T,60-69,CITALOPRAM,5,579232,0.8632119772
2008,T,60-69,COCAINE,7,579232,1.2084967681
2008,T,60-69,DIAZEPAM,2,579232,0.3452847909
2008,T,60-69,DIPHENHYDRAMINE,7,579232,1.2084967681
2008,T,60-69,HEROIN,5,579232,0.8632119772
2008,T,60-69,HYDROCODONE,6,579232,1.0358543727
2008,T,60-69,METHADONE,14,579232,2.4169935363
2008,T,60-69,METHAMPHETAMINE,4,579232,0.6905695818
2008,T,60-69,MORPHINE,8,579232,1.3811391636
2008,T,60-69,OPIATE,2,579232,0.3452847909
2008,T,60-69,OXYCODONE,11,579232,1.8990663499
2008,T,70-79,ACETAMINOPHEN,3,315285,0.9515200533
2008,T,70-79,ALCOHOL,2,315285,0.6343467022
2008,T,70-79,ALPRAZOLAM,2,315285,0.6343467022
2008,T,70-79,AMITRIPTYLINE,1,315285,0.3171733511
2008,T,70-79,CITALOPRAM,1,315285,0.3171733511
2008,T,70-79,COCAINE,1,315285,0.3171733511
2008,T,70-79,DIAZEPAM,0,315285,0
2008,T,70-79,DIPHENHYDRAMINE,0,315285,0
2008,T,70-79,HEROIN,0,315285,0
2008,T,70-79,HYDROCODONE,1,315285,0.3171733511
2008,T,70-79,METHADONE,2,315285,0.6343467022
2008,T,70-79,METHAMPHETAMINE,0,315285,0
2008,T,70-79,MORPHINE,0,315285,0
2008,T,70-79,OPIATE,0,315285,0
2008,T,70-79,OXYCODONE,0,315285,0
2008,T,80+,ACETAMINOPHEN,1,222316,0.4498101801
2008,T,80+,ALCOHOL,0,222316,0
2008,T,80+,ALPRAZOLAM,0,222316,0
2008,T,80+,AMITRIPTYLINE,0,222316,0
2008,T,80+,CITALOPRAM,2,222316,0.8996203602
2008,T,80+,COCAINE,0,222316,0
2008,T,80+,DIAZEPAM,0,222316,0
2008,T,80+,DIPHENHYDRAMINE,0,222316,0
2008,T,80+,HEROIN,0,222316,0
2008,T,80+,HYDROCODONE,1,222316,0.4498101801
2008,T,80+,METHADONE,0,222316,0
2008,T,80+,METHAMPHETAMINE,0,222316,0
2008,T,80+,MORPHINE,0,222316,0
2008,T,80+,OPIATE,0,222316,0
2008,T,80+,OXYCODONE,2,222316,0.8996203602
2009,F,Total,ACETAMINOPHEN,39,3341418,1.1671691479
2009,F,Total,ALCOHOL,67,3341418,2.0051367413
2009,F,Total,ALPRAZOLAM,35,3341418,1.0474594917
2009,F,Total,AMITRIPTYLINE,28,3341418,0.8379675934
2009,F,Total,CITALOPRAM,60,3341418,1.795644843
2009,F,Total,COCAINE,39,3341418,1.1671691479
2009,F,Total,DIAZEPAM,34,3341418,1.0175320777
2009,F,Total,DIPHENHYDRAMINE,36,3341418,1.0773869058
2009,F,Total,HEROIN,15,3341418,0.4489112107
2009,F,Total,HYDROCODONE,44,3341418,1.3168062182
2009,F,Total,METHADONE,114,3341418,3.4117252017
2009,F,Total,METHAMPHETAMINE,31,3341418,0.9277498355
2009,F,Total,MORPHINE,53,3341418,1.5861529446
2009,F,Total,OPIATE,21,3341418,0.628475695
2009,F,Total,OXYCODONE,89,3341418,2.6635398504
2009,F,0-9,ACETAMINOPHEN,0,423360,0
2009,F,0-9,ALCOHOL,0,423360,0
2009,F,0-9,ALPRAZOLAM,0,423360,0
2009,F,0-9,AMITRIPTYLINE,0,423360,0
2009,F,0-9,CITALOPRAM,0,423360,0
2009,F,0-9,COCAINE,0,423360,0
2009,F,0-9,DIAZEPAM,0,423360,0
2009,F,0-9,DIPHENHYDRAMINE,0,423360,0
2009,F,0-9,HEROIN,0,423360,0
2009,F,0-9,HYDROCODONE,0,423360,0
2009,F,0-9,METHADONE,0,423360,0
2009,F,0-9,METHAMPHETAMINE,0,423360,0
2009,F,0-9,MORPHINE,0,423360,0
2009,F,0-9,OPIATE,0,423360,0
2009,F,0-9,OXYCODONE,0,423360,0
2009,F,10-19,ACETAMINOPHEN,2,438882,0.4557033553
2009,F,10-19,ALCOHOL,1,438882,0.2278516777
2009,F,10-19,ALPRAZOLAM,0,438882,0
2009,F,10-19,AMITRIPTYLINE,0,438882,0
2009,F,10-19,CITALOPRAM,1,438882,0.2278516777
2009,F,10-19,COCAINE,1,438882,0.2278516777
2009,F,10-19,DIAZEPAM,0,438882,0
2009,F,10-19,DIPHENHYDRAMINE,0,438882,0
2009,F,10-19,HEROIN,1,438882,0.2278516777
2009,F,10-19,HYDROCODONE,1,438882,0.2278516777
2009,F,10-19,METHADONE,1,438882,0.2278516777
2009,F,10-19,METHAMPHETAMINE,0,438882,0
2009,F,10-19,MORPHINE,2,438882,0.4557033553
2009,F,10-19,OPIATE,1,438882,0.2278516777
2009,F,10-19,OXYCODONE,0,438882,0
2009,F,20-29,ACETAMINOPHEN,4,468549,0.8536993996
2009,F,20-29,ALCOHOL,5,468549,1.0671242495
2009,F,20-29,ALPRAZOLAM,3,468549,0.6402745497
2009,F,20-29,AMITRIPTYLINE,0,468549,0
2009,F,20-29,CITALOPRAM,2,468549,0.4268496998
2009,F,20-29,COCAINE,3,468549,0.6402745497
2009,F,20-29,DIAZEPAM,0,468549,0
2009,F,20-29,DIPHENHYDRAMINE,4,468549,0.8536993996
2009,F,20-29,HEROIN,2,468549,0.4268496998
2009,F,20-29,HYDROCODONE,5,468549,1.0671242495
2009,F,20-29,METHADONE,4,468549,0.8536993996
2009,F,20-29,METHAMPHETAMINE,2,468549,0.4268496998
2009,F,20-29,MORPHINE,3,468549,0.6402745497
2009,F,20-29,OPIATE,2,468549,0.4268496998
2009,F,20-29,OXYCODONE,6,468549,1.2805490995
2009,F,30-39,ACETAMINOPHEN,6,436492,1.3745956398
2009,F,30-39,ALCOHOL,12,436492,2.7491912796
2009,F,30-39,ALPRAZOLAM,6,436492,1.3745956398
2009,F,30-39,AMITRIPTYLINE,5,436492,1.1454963665
2009,F,30-39,CITALOPRAM,10,436492,2.290992733
2009,F,30-39,COCAINE,7,436492,1.6036949131
2009,F,30-39,DIAZEPAM,7,436492,1.6036949131
2009,F,30-39,DIPHENHYDRAMINE,8,436492,1.8327941864
2009,F,30-39,HEROIN,3,436492,0.6872978199
2009,F,30-39,HYDROCODONE,3,436492,0.6872978199
2009,F,30-39,METHADONE,36,436492,8.2475738387
2009,F,30-39,METHAMPHETAMINE,9,436492,2.0618934597
2009,F,30-39,MORPHINE,5,436492,1.1454963665
2009,F,30-39,OPIATE,2,436492,0.4581985466
2009,F,30-39,OXYCODONE,17,436492,3.8946876461
2009,F,40-49,ACETAMINOPHEN,10,476802,2.0973066388
2009,F,40-49,ALCOHOL,29,476802,6.0821892526
2009,F,40-49,ALPRAZOLAM,15,476802,3.1459599582
2009,F,40-49,AMITRIPTYLINE,9,476802,1.8875759749
2009,F,40-49,CITALOPRAM,16,476802,3.3556906221
2009,F,40-49,COCAINE,14,476802,2.9362292943
2009,F,40-49,DIAZEPAM,11,476802,2.3070373027
2009,F,40-49,DIPHENHYDRAMINE,9,476802,1.8875759749
2009,F,40-49,HEROIN,4,476802,0.8389226555
2009,F,40-49,HYDROCODONE,13,476802,2.7264986305
2009,F,40-49,METHADONE,36,476802,7.5503038997
2009,F,40-49,METHAMPHETAMINE,10,476802,2.0973066388
2009,F,40-49,MORPHINE,11,476802,2.3070373027
2009,F,40-49,OPIATE,8,476802,1.6778453111
2009,F,40-49,OXYCODONE,25,476802,5.243266597
2009,F,50-59,ACETAMINOPHEN,12,470564,2.5501313318
2009,F,50-59,ALCOHOL,16,470564,3.400175109
2009,F,50-59,ALPRAZOLAM,10,470564,2.1251094431
2009,F,50-59,AMITRIPTYLINE,10,470564,2.1251094431
2009,F,50-59,CITALOPRAM,24,470564,5.1002626635
2009,F,50-59,COCAINE,11,470564,2.3376203874
2009,F,50-59,DIAZEPAM,15,470564,3.1876641647
2009,F,50-59,DIPHENHYDRAMINE,10,470564,2.1251094431
2009,F,50-59,HEROIN,4,470564,0.8500437773
2009,F,50-59,HYDROCODONE,18,470564,3.8251969976
2009,F,50-59,METHADONE,32,470564,6.800350218
2009,F,50-59,METHAMPHETAMINE,10,470564,2.1251094431
2009,F,50-59,MORPHINE,25,470564,5.3127736078
2009,F,50-59,OPIATE,6,470564,1.2750656659
2009,F,50-59,OXYCODONE,32,470564,6.800350218
2009,F,60-69,ACETAMINOPHEN,2,313143,0.63868584
2009,F,60-69,ALCOHOL,2,313143,0.63868584
2009,F,60-69,ALPRAZOLAM,1,313143,0.31934292
2009,F,60-69,AMITRIPTYLINE,4,313143,1.27737168
2009,F,60-69,CITALOPRAM,5,313143,1.5967146
2009,F,60-69,COCAINE,3,313143,0.95802876
2009,F,60-69,DIAZEPAM,1,313143,0.31934292
2009,F,60-69,DIPHENHYDRAMINE,4,313143,1.27737168
2009,F,60-69,HEROIN,1,313143,0.31934292
2009,F,60-69,HYDROCODONE,3,313143,0.95802876
2009,F,60-69,METHADONE,5,313143,1.5967146
2009,F,60-69,METHAMPHETAMINE,0,313143,0
2009,F,60-69,MORPHINE,5,313143,1.5967146
2009,F,60-69,OPIATE,2,313143,0.63868584
2009,F,60-69,OXYCODONE,8,313143,2.5547433601
2009,F,70-79,ACETAMINOPHEN,2,172288,1.1608469539
2009,F,70-79,ALCOHOL,2,172288,1.1608469539
2009,F,70-79,ALPRAZOLAM,0,172288,0
2009,F,70-79,AMITRIPTYLINE,0,172288,0
2009,F,70-79,CITALOPRAM,2,172288,1.1608469539
2009,F,70-79,COCAINE,0,172288,0
2009,F,70-79,DIAZEPAM,0,172288,0
2009,F,70-79,DIPHENHYDRAMINE,1,172288,0.580423477
2009,F,70-79,HEROIN,0,172288,0
2009,F,70-79,HYDROCODONE,1,172288,0.580423477
2009,F,70-79,METHADONE,0,172288,0
2009,F,70-79,METHAMPHETAMINE,0,172288,0
2009,F,70-79,MORPHINE,0,172288,0
2009,F,70-79,OPIATE,0,172288,0
2009,F,70-79,OXYCODONE,1,172288,0.580423477
2009,F,80+,ACETAMINOPHEN,1,141338,0.7075238082
2009,F,80+,ALCOHOL,0,141338,0
2009,F,80+,ALPRAZOLAM,0,141338,0
2009,F,80+,AMITRIPTYLINE,0,141338,0
2009,F,80+,CITALOPRAM,0,141338,0
2009,F,80+,COCAINE,0,141338,0
2009,F,80+,DIAZEPAM,0,141338,0
2009,F,80+,DIPHENHYDRAMINE,0,141338,0
2009,F,80+,HEROIN,0,141338,0
2009,F,80+,HYDROCODONE,0,141338,0
2009,F,80+,METHADONE,0,141338,0
2009,F,80+,METHAMPHETAMINE,0,141338,0
2009,F,80+,MORPHINE,2,141338,1.4150476164
2009,F,80+,OPIATE,0,141338,0
2009,F,80+,OXYCODONE,0,141338,0
2009,M,Total,ACETAMINOPHEN,19,3330741,0.570443634
2009,M,Total,ALCOHOL,149,3330741,4.4734790246
2009,M,Total,ALPRAZOLAM,39,3330741,1.1709106172
2009,M,Total,AMITRIPTYLINE,15,3330741,0.4503502374
2009,M,Total,CITALOPRAM,50,3330741,1.5011674579
2009,M,Total,COCAINE,81,3330741,2.4318912818
2009,M,Total,DIAZEPAM,30,3330741,0.9007004748
2009,M,Total,DIPHENHYDRAMINE,19,3330741,0.570443634
2009,M,Total,HEROIN,57,3330741,1.711330902
2009,M,Total,HYDROCODONE,38,3330741,1.140887268
2009,M,Total,METHADONE,157,3330741,4.7136658179
2009,M,Total,METHAMPHETAMINE,74,3330741,2.2217278377
2009,M,Total,MORPHINE,55,3330741,1.6512842037
2009,M,Total,OPIATE,47,3330741,1.4110974105
2009,M,Total,OXYCODONE,81,3330741,2.4318912818
2009,M,0-9,ACETAMINOPHEN,0,443881,0
2009,M,0-9,ALCOHOL,0,443881,0
2009,M,0-9,ALPRAZOLAM,0,443881,0
2009,M,0-9,AMITRIPTYLINE,0,443881,0
2009,M,0-9,CITALOPRAM,0,443881,0
2009,M,0-9,COCAINE,0,443881,0
2009,M,0-9,DIAZEPAM,0,443881,0
2009,M,0-9,DIPHENHYDRAMINE,0,443881,0
2009,M,0-9,HEROIN,0,443881,0
2009,M,0-9,HYDROCODONE,0,443881,0
2009,M,0-9,METHADONE,0,443881,0
2009,M,0-9,METHAMPHETAMINE,0,443881,0
2009,M,0-9,MORPHINE,0,443881,0
2009,M,0-9,OPIATE,0,443881,0
2009,M,0-9,OXYCODONE,0,443881,0
2009,M,10-19,ACETAMINOPHEN,0,462361,0
2009,M,10-19,ALCOHOL,5,462361,1.0814060875
2009,M,10-19,ALPRAZOLAM,1,462361,0.2162812175
2009,M,10-19,AMITRIPTYLINE,0,462361,0
2009,M,10-19,CITALOPRAM,1,462361,0.2162812175
2009,M,10-19,COCAINE,1,462361,0.2162812175
2009,M,10-19,DIAZEPAM,1,462361,0.2162812175
2009,M,10-19,DIPHENHYDRAMINE,0,462361,0
2009,M,10-19,HEROIN,0,462361,0
2009,M,10-19,HYDROCODONE,1,462361,0.2162812175
2009,M,10-19,METHADONE,9,462361,1.9465309574
2009,M,10-19,METHAMPHETAMINE,1,462361,0.2162812175
2009,M,10-19,MORPHINE,0,462361,0
2009,M,10-19,OPIATE,1,462361,0.2162812175
2009,M,10-19,OXYCODONE,1,462361,0.2162812175
2009,M,20-29,ACETAMINOPHEN,1,490118,0.2040324983
2009,M,20-29,ALCOHOL,18,490118,3.6725849693
2009,M,20-29,ALPRAZOLAM,10,490118,2.040324983
2009,M,20-29,AMITRIPTYLINE,2,490118,0.4080649966
2009,M,20-29,CITALOPRAM,7,490118,1.4282274881
2009,M,20-29,COCAINE,10,490118,2.040324983
2009,M,20-29,DIAZEPAM,4,490118,0.8161299932
2009,M,20-29,DIPHENHYDRAMINE,2,490118,0.4080649966
2009,M,20-29,HEROIN,18,490118,3.6725849693
2009,M,20-29,HYDROCODONE,2,490118,0.4080649966
2009,M,20-29,METHADONE,33,490118,6.7330724438
2009,M,20-29,METHAMPHETAMINE,8,490118,1.6322599864
2009,M,20-29,MORPHINE,5,490118,1.0201624915
2009,M,20-29,OPIATE,6,490118,1.2241949898
2009,M,20-29,OXYCODONE,17,490118,3.468552471
2009,M,30-39,ACETAMINOPHEN,4,456683,0.8758810816
2009,M,30-39,ALCOHOL,35,456683,7.6639594642
2009,M,30-39,ALPRAZOLAM,10,456683,2.1897027041
2009,M,30-39,AMITRIPTYLINE,2,456683,0.4379405408
2009,M,30-39,CITALOPRAM,13,456683,2.8466135153
2009,M,30-39,COCAINE,19,456683,4.1604351377
2009,M,30-39,DIAZEPAM,5,456683,1.094851352
2009,M,30-39,DIPHENHYDRAMINE,3,456683,0.6569108112
2009,M,30-39,HEROIN,13,456683,2.8466135153
2009,M,30-39,HYDROCODONE,6,456683,1.3138216224
2009,M,30-39,METHADONE,30,456683,6.5691081122
2009,M,30-39,METHAMPHETAMINE,19,456683,4.1604351377
2009,M,30-39,MORPHINE,11,456683,2.4086729745
2009,M,30-39,OPIATE,10,456683,2.1897027041
2009,M,30-39,OXYCODONE,14,456683,3.0655837857
2009,M,40-49,ACETAMINOPHEN,4,486124,0.822835326
2009,M,40-49,ALCOHOL,46,486124,9.4626062486
2009,M,40-49,ALPRAZOLAM,10,486124,2.0570883149
2009,M,40-49,AMITRIPTYLINE,3,486124,0.6171264945
2009,M,40-49,CITALOPRAM,14,486124,2.8799236409
2009,M,40-49,COCAINE,25,486124,5.1427207873
2009,M,40-49,DIAZEPAM,9,486124,1.8513794834
2009,M,40-49,DIPHENHYDRAMINE,5,486124,1.0285441575
2009,M,40-49,HEROIN,15,486124,3.0856324724
2009,M,40-49,HYDROCODONE,14,486124,2.8799236409
2009,M,40-49,METHADONE,42,486124,8.6397709226
2009,M,40-49,METHAMPHETAMINE,21,486124,4.3198854613
2009,M,40-49,MORPHINE,16,486124,3.2913413039
2009,M,40-49,OPIATE,16,486124,3.2913413039
2009,M,40-49,OXYCODONE,26,486124,5.3484296188
2009,M,50-59,ACETAMINOPHEN,5,458799,1.0898018522
2009,M,50-59,ALCOHOL,37,458799,8.0645337065
2009,M,50-59,ALPRAZOLAM,7,458799,1.5257225931
2009,M,50-59,AMITRIPTYLINE,6,458799,1.3077622227
2009,M,50-59,CITALOPRAM,11,458799,2.3975640749
2009,M,50-59,COCAINE,22,458799,4.7951281498
2009,M,50-59,DIAZEPAM,10,458799,2.1796037045
2009,M,50-59,DIPHENHYDRAMINE,9,458799,1.961643334
2009,M,50-59,HEROIN,9,458799,1.961643334
2009,M,50-59,HYDROCODONE,9,458799,1.961643334
2009,M,50-59,METHADONE,34,458799,7.4106525951
2009,M,50-59,METHAMPHETAMINE,20,458799,4.3592074089
2009,M,50-59,MORPHINE,18,458799,3.923286668
